date,wheat_price_change,fertilizer_idx_change,avg_temp_change,drought_idx_change,cpi_change,commodity_imp_idx_change,commodity_exp_idx_change,flour_price_change,corn_price_change,crude_oil_price_change
1990-02-01,-0.1499999999999999,5.699999999999989,-0.7468775000000001,-0.7000000000000011,0.5,0.20000000000000284,-0.6000000000000085,-0.0040000000000000036,0.39365386962799676,-0.75
1990-03-01,-0.08000000000000007,-0.5,6.1874581,-3.4000000000000004,0.5999999999999943,-0.29999999999999716,0.20000000000000284,0.0030000000000000027,3.543151855469006,-1.7199999999999989
1990-04-01,0.010000000000000231,-0.5,5.1695535,-3.1999999999999993,0.30000000000001137,-0.8000000000000114,0.29999999999999716,-0.0010000000000000009,8.661018371582003,-1.9600000000000009
1990-05-01,-0.0900000000000003,-3.299999999999997,4.3464030000000005,-0.9000000000000004,0.19999999999998863,-0.3999999999999915,0.20000000000000284,0.0030000000000000027,2.7557601928709943,-0.23000000000000043
1990-06-01,0.4500000000000002,-3.3999999999999915,6.257711999999998,0.20000000000000018,0.8000000000000114,-0.4000000000000057,-0.20000000000000284,0.0050000000000000044,-1.1810302734370026,-1.5
1990-07-01,-1.06,0.6999999999999886,1.6784380000000034,-2.0,0.5999999999999943,-0.29999999999999716,0.20000000000000284,0.0010000000000000009,-5.117874145507997,1.75
1990-08-01,-0.20999999999999996,1.9000000000000057,-0.7353450000000024,-1.7999999999999998,1.0999999999999943,2.799999999999997,0.10000000000000853,-0.0050000000000000044,-5.117874145507997,8.86
1990-09-01,-0.1200000000000001,6.400000000000006,-3.6385900000000007,1.2999999999999998,0.9000000000000057,3.200000000000003,0.3999999999999915,-0.006000000000000005,-7.479957580565994,6.199999999999999
1990-10-01,-0.029999999999999805,5.699999999999989,-7.756221999999999,-1.0999999999999996,0.9000000000000057,2.799999999999997,0.7999999999999972,-0.0050000000000000044,-2.362091064453409,2.530000000000001
1990-11-01,-0.040000000000000036,2.8000000000000114,-6.161610199999999,2.0999999999999996,0.29999999999998295,-0.5999999999999943,0.10000000000000853,-0.009000000000000008,0.0,-3.710000000000001
1990-12-01,0.009999999999999787,0.5999999999999943,-6.776942200000001,2.6000000000000005,0.5,-0.29999999999999716,-0.4000000000000057,0.0010000000000000009,2.362091064453409,-5.049999999999997
1991-01-01,0.020000000000000018,0.8000000000000114,-0.5060066000000001,0.6999999999999993,0.5,-1.4000000000000057,0.5,0.008000000000000007,3.1494522094719883,-2.0500000000000007
1991-02-01,0.0,0.09999999999999432,4.60542854,6.6,0.10000000000002274,-2.0,-0.09999999999999432,-0.009000000000000008,0.787353515625,-4.75
1991-03-01,0.10999999999999988,-0.9000000000000057,2.56866626,-7.5,0.0,0.0,-0.29999999999999716,0.0,2.7557907104500003,-0.5800000000000018
1991-04-01,0.07000000000000028,-2.1999999999999886,5.8924492,-4.3999999999999995,0.29999999999998295,-0.7999999999999972,0.19999999999998863,0.0020000000000000018,1.1810531616210085,0.9299999999999997
1991-05-01,0.04999999999999982,-2.3000000000000114,5.7401575000000005,-1.9999999999999998,0.5,-0.20000000000000284,-0.19999999999998863,-0.0020000000000000018,-4.495849609375,0.40000000000000213
1991-06-01,0.43000000000000016,-2.4000000000000057,4.4636075,-0.40000000000000013,0.4000000000000057,-0.5999999999999943,-0.30000000000001137,0.0020000000000000018,-0.6220245361329972,-1.0399999999999991
1991-07-01,-0.5800000000000001,-0.5,2.309241,0.0,0.19999999999998863,-0.6000000000000085,-0.3999999999999915,0.0020000000000000018,0.6167602539059942,1.2099999999999973
1991-08-01,0.1299999999999999,1.2000000000000028,-0.8521970000000003,0.20000000000000018,0.4000000000000057,0.29999999999999716,0.29999999999999716,-0.0010000000000000009,4.388916015625,0.2900000000000027
1991-09-01,0.16999999999999993,-0.3999999999999915,-4.341412999999999,3.6999999999999997,0.4000000000000057,0.20000000000000284,-0.4000000000000057,-0.005999999999999978,-1.2656860351559942,0.1999999999999993
1991-10-01,0.27,1.0999999999999943,-6.269615000000002,0.0,0.19999999999998863,0.7999999999999972,1.0,-0.0020000000000000018,0.6701965332029971,1.3399999999999999
1991-11-01,0.18000000000000016,-1.4000000000000057,-8.9252422,-1.7999999999999998,0.6000000000000227,0.4000000000000057,0.10000000000000853,-0.01200000000000001,-2.725456237792997,-0.7699999999999996
1991-12-01,0.18999999999999995,1.1000000000000085,-2.5095815999999997,0.5,0.39999999999997726,-0.20000000000000284,-1.0,0.0050000000000000044,-0.07718658447301152,-2.960000000000001
1992-01-01,0.10000000000000009,-1.1000000000000085,-0.8438881999999999,1.0999999999999996,0.10000000000002274,-0.29999999999999716,0.0,0.017999999999999988,2.8656768798830115,-0.7100000000000009
1992-02-01,0.23999999999999977,-0.6999999999999886,2.38075585,1.8000000000000007,0.29999999999998295,0.0,0.5999999999999943,0.0030000000000000027,4.334899902343992,0.22000000000000242
1992-03-01,-0.05999999999999961,-0.8000000000000114,3.54585555,2.0999999999999996,0.5,-0.09999999999999432,-0.09999999999999432,-0.0050000000000000044,2.7633361816410087,-0.08999999999999986
1992-04-01,-0.07000000000000028,-0.09999999999999432,4.841267599999999,-1.0,0.30000000000001137,-0.30000000000001137,0.20000000000000284,-0.0010000000000000009,-7.629455566407003,1.3099999999999987
1992-05-01,-0.009999999999999787,1.4000000000000057,5.150612000000001,4.6,0.29999999999998295,0.4000000000000057,0.29999999999999716,0.007000000000000006,0.1227722167970029,0.75
1992-06-01,-1.0900000000000003,0.29999999999999716,4.649630999999999,-4.4,0.4000000000000057,0.7999999999999972,-0.20000000000000284,-0.0010000000000000009,1.0240173339850003,1.4100000000000001
1992-07-01,0.6000000000000001,-2.5,2.004187999999999,-2.6999999999999993,0.4000000000000057,0.5,0.09999999999999432,0.008000000000000007,-7.80786895752,-0.6099999999999994
1992-08-01,-0.14000000000000012,-2.700000000000003,-1.0185199999999988,3.5999999999999996,0.30000000000001137,0.4000000000000057,-0.29999999999999716,0.0040000000000000036,-4.8541259765624005,-0.4400000000000013
1992-09-01,0.1900000000000004,0.7000000000000028,-4.153262,-2.0,0.29999999999998295,0.20000000000000284,0.29999999999999716,-0.007000000000000006,0.6767425537108949,0.5399999999999991
1992-10-01,0.020000000000000018,2.5999999999999943,-5.822384,-2.8999999999999995,0.5999999999999943,0.6999999999999886,-0.29999999999999716,-0.008000000000000007,-3.6569061279297017,-0.18999999999999773
1992-11-01,0.06999999999999984,-0.5,-7.621864400000001,-2.1,0.4000000000000057,-0.5999999999999943,-0.09999999999999432,-0.0069999999999999785,0.6128921508789062,-1.3500000000000014
1992-12-01,-0.33000000000000007,-0.20000000000000284,-4.7607879,-0.9000000000000001,0.20000000000001705,-1.5999999999999943,0.09999999999999432,-0.0010000000000000009,-1.1292419433594034,-0.9299999999999997
1993-01-01,0.41000000000000014,1.2000000000000028,-0.6922891,0.0,0.5,-0.10000000000000853,0.10000000000000853,0.00899999999999998,0.05179595947269888,-0.379999999999999
1993-02-01,-0.040000000000000036,1.9000000000000057,0.8504426999999999,0.19999999999999996,0.29999999999998295,-0.09999999999999432,0.29999999999999716,0.0,0.1588592529297017,1.0599999999999987
1993-03-01,-0.03000000000000025,1.2999999999999972,5.5465324,-0.19999999999999996,0.20000000000001705,0.5,-0.10000000000000853,-0.0040000000000000036,3.281112670898395,0.23000000000000043
1993-04-01,-0.040000000000000036,0.09999999999999432,5.421075299999999,-0.19999999999999996,0.5,0.5,0.20000000000000284,-0.00799999999999998,2.952186584472898,-0.07000000000000028
1993-05-01,-0.1499999999999999,-0.5999999999999943,6.240546,-0.09999999999999998,0.39999999999997726,0.29999999999999716,0.29999999999999716,0.00899999999999998,-1.2647018432618893,-0.3000000000000007
1993-06-01,0.3200000000000003,-1.9000000000000057,3.9992910000000013,-0.4,0.10000000000002274,-0.5,-0.19999999999998863,-0.0010000000000000009,-6.4964599609375,-0.8599999999999994
1993-07-01,-0.5800000000000001,-1.5,2.8193829999999984,-0.3,0.19999999999998863,-0.5,0.09999999999999432,-0.0010000000000000009,9.1624755859374,-1.1999999999999993
1993-08-01,0.10999999999999988,-2.799999999999997,-0.9097270000000002,1.1,0.30000000000001137,-0.09999999999999432,0.0,0.0010000000000000009,-1.5757904052730112,0.120000000000001
1993-09-01,0.14000000000000012,0.10000000000000853,-4.916251999999998,-0.4,0.19999999999998863,0.09999999999999432,-0.09999999999999432,-0.005999999999999978,0.7187805175780113,-0.5100000000000016
1993-10-01,0.1499999999999999,0.5999999999999943,-5.850466000000001,0.6,0.5999999999999943,0.4000000000000057,0.0,-0.0040000000000000036,4.735954284667997,0.6499999999999986
1993-11-01,0.2200000000000002,9.199999999999989,-7.7754627,0.6000000000000001,0.4000000000000057,-0.5,0.09999999999999432,-0.0010000000000000009,10.160827636717997,-1.5399999999999991
1993-12-01,0.1599999999999997,-6.799999999999983,-2.881777,3.3000000000000003,0.30000000000001137,-0.9000000000000057,0.29999999999999716,-0.0050000000000000044,5.301040649415,-2.09
1994-01-01,-0.04999999999999982,1.6999999999999886,-2.8830703,0.09999999999999964,0.0,0.0,0.7000000000000028,0.01100000000000001,5.486953735350994,0.5099999999999998
1994-02-01,0.020000000000000018,3.200000000000003,1.049766,-0.40000000000000036,0.39999999999997726,0.4000000000000057,0.0,-0.0030000000000000027,-3.067443847655994,-0.25
1994-03-01,0.10000000000000009,2.299999999999997,6.322265,4.5,0.4000000000000057,0.09999999999999432,0.20000000000000284,-0.0040000000000000036,-3.541717529297003,-0.09999999999999964
1994-04-01,-0.14000000000000012,4.800000000000011,5.618919,-0.5,0.09999999999999432,0.7000000000000028,0.0,0.0,-6.690559387207003,1.740000000000002
1994-05-01,-0.1299999999999999,2.9000000000000057,5.305621,3.5,0.30000000000001137,0.7999999999999972,0.29999999999999716,0.0030000000000000027,-2.8154754638669885,1.4699999999999989
1994-06-01,-0.5900000000000003,-1.1000000000000227,5.667401000000002,-1.5,0.4000000000000057,0.7999999999999972,0.0,0.0069999999999999785,1.4818420410149997,1.1699999999999982
1994-07-01,0.20000000000000018,1.200000000000017,1.8013749999999966,-0.29999999999999893,0.5,0.9000000000000057,0.20000000000000284,0.0,-13.35154724121061,0.6000000000000014
1994-08-01,0.20999999999999996,1.4000000000000057,-0.8740239999999986,-0.6000000000000014,0.5999999999999943,0.3999999999999915,0.20000000000000284,0.0020000000000000018,-2.5746765136717897,-1.2800000000000011
1994-09-01,0.31999999999999984,-0.10000000000002274,-4.311498,0.10000000000000142,0.30000000000001137,-0.3999999999999915,0.19999999999998863,-0.0010000000000000009,1.4481811523436932,-0.9299999999999997
1994-10-01,0.18999999999999995,5.300000000000011,-7.013430999999999,-5.1000000000000005,0.09999999999999432,0.7000000000000028,0.6000000000000085,-0.004999999999999977,-1.4950561523436932,0.2699999999999996
1994-11-01,-0.009999999999999787,4.300000000000011,-7.094842600000001,-2.7,0.4000000000000057,0.5999999999999943,0.7000000000000028,-0.007000000000000006,-0.5042877197266051,0.3500000000000014
1994-12-01,-0.009999999999999787,0.5,-3.47228437,-0.3999999999999999,0.29999999999998295,-0.09999999999999432,0.6999999999999886,0.0,6.949523925780994,-0.9100000000000001
1995-01-01,-0.050000000000000266,7.5,-1.29587983,0.2999999999999998,0.4000000000000057,0.29999999999999716,0.8000000000000114,0.012999999999999984,4.343536376953011,0.879999999999999
1995-02-01,-0.08000000000000007,5.399999999999977,2.1282129960000002,0.6000000000000001,0.4000000000000057,0.7000000000000028,0.5999999999999943,0.0040000000000000036,0.07888793945399186,0.5300000000000011
1995-03-01,-0.08999999999999986,4.100000000000023,2.894895204,-0.5,0.29999999999998295,0.5,0.5,0.0,2.649406433105,-0.030000000000001137
1995-04-01,-0.040000000000000036,1.8999999999999773,5.150002,0.6000000000000001,0.6000000000000227,1.0,1.0,-0.006000000000000005,0.013420104979999792,1.3599999999999994
1995-05-01,0.18999999999999995,-0.5999999999999943,5.495971600000001,-0.30000000000000027,0.29999999999998295,0.8999999999999915,0.29999999999999716,0.008000000000000007,2.2870941162110086,-0.16000000000000014
1995-06-01,-0.45999999999999996,-2.299999999999983,4.921843000000001,1.9000000000000004,0.30000000000001137,-0.3999999999999915,0.20000000000000284,0.0,8.079856872558992,-1.2899999999999991
1995-07-01,0.8899999999999997,-7.0,3.360479999999999,-1.6,0.19999999999998863,-0.30000000000001137,0.29999999999999716,0.0040000000000000036,7.302124023437003,-1.120000000000001
1995-08-01,0.16000000000000014,-8.800000000000011,-0.056505999999998835,1.9999999999999996,0.30000000000001137,-0.29999999999999716,-0.5,0.007000000000000006,-1.012481689452997,0.6900000000000013
1995-09-01,0.27000000000000046,-1.4000000000000057,-4.913696000000002,0.0,0.19999999999998863,0.0,0.10000000000000853,0.0010000000000000009,4.215934753417997,0.21000000000000085
1995-10-01,0.1899999999999995,0.700000000000017,-6.574788999999999,-2.9999999999999996,0.4000000000000057,-0.3999999999999915,0.09999999999999432,-0.0020000000000000018,10.303344726563012,-0.8000000000000007
1995-11-01,0.08999999999999986,4.599999999999994,-7.655424600000001,-0.10000000000000009,0.19999999999998863,0.19999999999998863,0.0,-0.01100000000000001,2.3958740234369884,0.5599999999999987
1995-12-01,0.07000000000000028,4.400000000000006,-4.5444996,1.9,0.20000000000001705,0.4000000000000057,-0.09999999999999432,0.0,4.976287841796989,1.0400000000000027
1996-01-01,-0.04999999999999982,5.0,-2.3642123,2.4,0.799999999999983,0.20000000000000284,0.5,0.019000000000000017,8.482208251953011,-0.1700000000000017
1996-02-01,0.15000000000000036,0.5999999999999943,3.0609016000000002,4.2,0.30000000000001137,-0.20000000000000284,-0.20000000000000284,0.0,8.04150390625,0.23000000000000043
1996-03-01,0.08999999999999986,3.4000000000000057,2.8567922,4.300000000000001,0.5,0.5999999999999943,-0.10000000000000853,0.01200000000000001,6.248916625976989,2.2399999999999984
1996-04-01,0.25,-0.9000000000000057,6.3292972999999995,1.3000000000000007,0.5999999999999943,0.9000000000000057,0.6000000000000085,-0.008000000000000007,18.07188415527301,2.1700000000000017
1996-05-01,0.4299999999999997,-2.5999999999999943,6.458167400000001,-0.5000000000000018,0.30000000000001137,-0.7000000000000028,0.3999999999999915,0.015000000000000013,14.965896606445995,-2.3299999999999983
1996-06-01,-1.9100000000000001,-6.0,4.985498,0.20000000000000107,0.29999999999998295,-1.0999999999999943,-0.19999999999998863,0.01599999999999996,-7.359619140625,-0.75
1996-07-01,0.8900000000000006,-4.800000000000011,2.196864999999999,-6.200000000000001,0.30000000000001137,-0.10000000000000853,-0.5,0.01100000000000001,0.9806823730470171,0.879999999999999
1996-08-01,-0.16000000000000014,-1.5999999999999943,-1.1078939999999982,-2.3,0.19999999999998863,0.10000000000000853,-0.20000000000000284,0.006000000000000005,-10.799926757813012,0.5999999999999979
1996-09-01,-0.20000000000000018,0.5999999999999943,-5.145594000000001,-4.0,0.5,1.0999999999999943,-0.7999999999999972,-0.006000000000000005,-41.58088684082,2.0700000000000003
1996-10-01,-0.20000000000000018,7.300000000000011,-6.542192999999999,-1.2999999999999998,0.5,0.6000000000000085,-0.30000000000001137,-0.015000000000000013,-16.630386352539006,0.9100000000000001
1996-11-01,-0.07000000000000028,2.0,-7.227327100000001,-0.8,0.5,-0.20000000000000284,-0.3999999999999915,0.0020000000000000018,-11.471954345702997,-1.1699999999999982
1996-12-01,-0.040000000000000036,6.0,-3.4456083,0.40000000000000013,0.4000000000000057,0.29999999999999716,0.0,-0.0030000000000000027,-0.3018264770509944,1.5199999999999996
1997-01-01,-0.040000000000000036,1.799999999999983,-2.3715215999999995,-0.9000000000000001,0.30000000000001137,-0.29999999999999716,0.09999999999999432,0.017000000000000015,1.8601531982420028,-0.10000000000000142
1997-02-01,-0.12999999999999945,2.200000000000017,4.193068405999999,0.7,0.29999999999998295,-1.0,0.20000000000000284,-0.0010000000000000009,3.0510330200189912,-2.9499999999999993
1997-03-01,0.040000000000000036,0.6999999999999886,3.367843994,0.0,0.10000000000002274,-1.2000000000000028,0.09999999999999432,-0.0030000000000000027,6.114379882812997,-1.2100000000000009
1997-04-01,0.16999999999999948,-0.09999999999999432,3.5691833000000006,-0.7,0.09999999999999432,-1.2000000000000028,0.0,-0.0010000000000000009,-3.147705078125,-1.2699999999999996
1997-05-01,-0.019999999999999574,-2.0999999999999943,6.7671763,-0.09999999999999998,0.0,0.0,-0.19999999999998863,0.006000000000000005,-6.1020660400389914,1.120000000000001
1997-06-01,1.17,-5.200000000000017,5.26013,0.6,0.29999999999998295,0.0,-0.20000000000000284,0.0,-6.029434204102003,-1.5599999999999987
1997-07-01,-2.02,-5.099999999999994,2.6105899999999984,0.40000000000000013,0.20000000000001705,-0.29999999999999716,0.0,-0.0010000000000000009,-6.1606521606440054,0.3999999999999986
1997-08-01,0.33000000000000007,-0.6999999999999886,-0.9742879999999978,0.8999999999999999,0.4000000000000057,-0.09999999999999432,0.0,-0.0020000000000000018,5.530296325683011,0.28999999999999915
1997-09-01,0.10000000000000009,-1.200000000000017,-3.2259320000000002,-0.6000000000000001,0.39999999999997726,0.0,-0.29999999999999716,-0.0020000000000000018,0.285888671875,-0.14999999999999858
1997-10-01,-0.08000000000000007,-4.599999999999994,-8.228927,3.4,0.30000000000001137,0.19999999999998863,-0.4000000000000057,-0.01100000000000001,8.007308959960994,1.5299999999999976
1997-11-01,-0.040000000000000036,-2.6999999999999886,-6.454300400000001,-3.0,0.19999999999998863,-0.5,0.0,-0.01100000000000001,-2.8394546508790057,-1.139999999999997
1997-12-01,-0.10000000000000009,-4.800000000000011,-4.838552399999999,0.40000000000000036,0.10000000000002274,-0.8999999999999915,-0.5,-0.003999999999999948,-3.800399780272997,-1.860000000000003
1998-01-01,-0.1200000000000001,-1.9000000000000057,0.395416,-1.7000000000000002,0.19999999999998863,-1.2999999999999972,-0.7000000000000028,0.019999999999999962,0.7628936767579972,-1.6099999999999994
1998-02-01,-0.04999999999999982,-2.0,2.3896574,0.0,0.0,-0.9000000000000057,-0.29999999999999716,-0.0020000000000000018,-0.7485198974609943,-0.6600000000000001
1998-03-01,0.06000000000000005,-0.19999999999998863,2.1895164,0.3999999999999999,0.0,-0.9000000000000057,-0.29999999999999716,0.0050000000000000044,0.2217025756829969,-0.9399999999999995
1998-04-01,-0.1499999999999999,-3.0999999999999943,5.823770999999999,-0.4999999999999999,0.19999999999998863,-0.19999999999998863,-0.4000000000000057,-0.0040000000000000036,-7.15258026123,0.23000000000000043
1998-05-01,-0.1200000000000001,2.1999999999999886,6.3375330000000005,1.2000000000000002,0.4000000000000057,-0.20000000000000284,0.10000000000000853,0.010000000000000009,-0.7209320068359943,-0.4399999999999995
1998-06-01,0.45999999999999996,-0.30000000000001137,3.6857500000000005,-0.9000000000000001,0.20000000000001705,-0.6000000000000085,-0.5,-0.0030000000000000027,-4.2152328491210085,-1.1899999999999995
1998-07-01,-0.96,-2.299999999999983,3.8747860000000003,1.3,0.39999999999997726,-0.7999999999999972,-0.4000000000000057,0.0020000000000000018,-0.8472137451169885,0.4499999999999993
1998-08-01,-0.18000000000000016,-4.200000000000017,-1.2895010000000013,-1.1,0.20000000000001705,-0.29999999999999716,-0.5,0.0030000000000000027,-12.546272277832301,-0.6999999999999993
1998-09-01,0.010000000000000231,-4.299999999999983,-2.914722000000001,2.4,0.09999999999999432,0.20000000000000284,-0.5,-0.0050000000000000044,-2.643760681152301,1.5599999999999987
1998-10-01,0.3799999999999999,-1.5,-8.002136999999998,-1.4,0.4000000000000057,0.09999999999999432,-0.09999999999999432,-0.0040000000000000036,9.7803115844726,-0.5699999999999985
1998-11-01,0.18000000000000016,-3.3000000000000114,-6.0364146000000005,0.3999999999999999,0.19999999999998863,-0.5,0.19999999999998863,-0.014000000000000012,1.8897705078125,-1.4600000000000009
1998-12-01,-0.0900000000000003,-2.6999999999999886,-5.4270641,2.8,0.30000000000001137,-0.7999999999999972,-0.09999999999999432,-0.007999999999999952,-2.0597686767577983,-1.6500000000000004
1999-01-01,-0.020000000000000018,-0.8000000000000114,-1.4994477,-1.9999999999999996,0.29999999999998295,0.29999999999999716,0.0,0.01799999999999996,2.127113342285199,1.17
1999-02-01,-0.10999999999999988,0.10000000000000853,2.64483912,0.9999999999999996,0.0,-0.09999999999999432,-0.20000000000000284,-0.0040000000000000036,-2.887869056552603,-0.5099999999999998
1999-03-01,-0.08000000000000007,1.2999999999999972,2.6463655800000003,1.1000000000000005,0.10000000000002274,0.29999999999999716,-0.3999999999999915,-0.0040000000000000036,1.862445354895499,2.67
1999-04-01,-0.029999999999999805,0.7000000000000028,5.550806700000001,-2.5,1.0999999999999943,0.9000000000000057,0.19999999999998863,-0.006000000000000005,-2.3879715487282027,2.629999999999999
1999-05-01,-0.1299999999999999,-2.799999999999997,5.486236999999999,0.3999999999999999,0.09999999999999432,0.6999999999999886,0.10000000000000853,0.02300000000000002,-1.32141285926879,0.41000000000000014
1999-06-01,0.2799999999999998,-1.9000000000000057,5.2140640000000005,1.8000000000000003,0.0,-0.19999999999998863,0.0,-0.0030000000000000027,0.22994616071429164,0.20000000000000284
1999-07-01,-0.5499999999999998,-3.5,3.105447999999999,0.5,0.6999999999999886,0.8999999999999915,-0.10000000000000853,0.0050000000000000044,-9.3486087946428,2.1799999999999997
1999-08-01,0.3099999999999996,-0.4000000000000057,-0.872166,-0.7000000000000002,0.4000000000000057,1.0,0.30000000000001137,0.0030000000000000027,2.783511696428505,1.1799999999999997
1999-09-01,0.050000000000000266,1.9000000000000057,-4.868729999999999,-1.6,0.700000000000017,1.0,0.09999999999999432,-0.0010000000000000009,0.7390061437074991,2.5199999999999996
1999-10-01,-0.010000000000000231,5.700000000000003,-6.455296000000001,4.6,0.29999999999998295,0.20000000000000284,0.29999999999999716,-0.02200000000000002,-1.4704496704931955,-1.1099999999999994
1999-11-01,0.0900000000000003,-0.20000000000000284,-4.682188999999999,3.5,0.30000000000001137,0.7000000000000028,0.20000000000000284,-0.01599999999999996,-0.2411305753112032,2.3099999999999987
1999-12-01,-0.14000000000000012,1.9000000000000057,-6.6195736,2.5,0.4000000000000057,0.7000000000000028,0.0,-0.0050000000000000044,1.813497053882699,1.1000000000000014
2000-01-01,-0.010000000000000231,3.8999999999999915,-0.8279772000000001,1.3000000000000007,0.5,0.3999999999999915,0.20000000000000284,0.01899999999999996,5.7304372714284995,1.1600000000000001
2000-02-01,0.03000000000000025,4.3999999999999915,4.151389200000001,-1.0999999999999996,0.6999999999999886,1.9000000000000057,0.3999999999999915,-0.01899999999999996,2.1283440848214923,2.1099999999999994
2000-03-01,0.04999999999999982,3.0,2.9119726,7.6,1.0,0.20000000000000284,0.4000000000000057,0.01799999999999996,0.0877320655357039,0.46999999999999886
2000-04-01,-0.020000000000000018,1.3000000000000114,4.1649020000000005,1.6999999999999993,-0.09999999999999432,-1.4000000000000057,0.0,-0.0020000000000000018,0.37002184607139554,-4.120000000000001
2000-05-01,0.020000000000000018,-0.30000000000001137,6.066709999999999,-3.1999999999999993,0.29999999999998295,0.29999999999999716,0.20000000000000284,0.019000000000000017,-0.008822058928600995,3.0700000000000003
2000-06-01,-0.08999999999999986,3.5,4.250781999999999,-6.0,1.0,1.4000000000000057,-0.10000000000000853,0.0030000000000000027,-11.491036389455687,3.030000000000001
2000-07-01,-0.18000000000000016,9.0,2.4564090000000007,0.09999999999999964,0.5,0.0,-0.09999999999999432,0.0,-8.982139290816406,-2.120000000000001
2000-08-01,0.08000000000000007,1.0,-0.35040099999999796,-1.5,0.0,0.20000000000000284,-0.20000000000000284,-0.0010000000000000009,0.18315593027209331,1.5600000000000023
2000-09-01,0.03000000000000025,4.300000000000011,-4.876144,-0.7999999999999989,0.9000000000000057,1.1999999999999886,0.6000000000000085,-0.0010000000000000009,4.910045125939902,2.620000000000001
2000-10-01,0.25,5.300000000000011,-6.419377000000001,-3.1000000000000014,0.30000000000001137,-0.3999999999999915,-0.10000000000000853,0.0030000000000000027,4.556698135964908,-0.7700000000000031
2000-11-01,0.13999999999999968,3.799999999999983,-8.849999,-2.999999999999999,0.29999999999998295,0.0,0.0,-0.043999999999999984,4.229833423469401,1.3100000000000023
2000-12-01,0.050000000000000266,9.0,-4.9028354,4.2,0.4000000000000057,-0.7000000000000028,-0.20000000000000284,0.013000000000000012,7.287095931167201,-5.98
2001-01-01,-0.03000000000000025,38.5,1.3440317999999998,2.299999999999999,1.0,0.0,0.20000000000000284,0.02899999999999997,-1.9269704887218069,1.1499999999999986
2001-02-01,-0.009999999999999787,9.5,1.2578096,1.200000000000001,0.4000000000000057,-0.5999999999999943,-0.09999999999999432,0.0030000000000000027,-1.9197184492481938,0.019999999999999574
2001-03-01,0.040000000000000036,-1.799999999999983,3.2612715000000003,-2.0999999999999996,0.09999999999999432,-1.6000000000000085,-0.20000000000000284,0.0050000000000000044,-1.365361249999907,-2.3599999999999994
2001-04-01,-0.010000000000000231,-14.0,6.9798355,1.1999999999999993,0.30000000000001137,-0.5,-0.09999999999999432,-0.035999999999999976,-3.4670870535714045,0.23999999999999844
2001-05-01,0.1200000000000001,-15.800000000000011,5.466244,1.4000000000000004,0.9000000000000057,0.20000000000000284,-0.30000000000001137,0.033999999999999975,-2.4675434311224933,1.1400000000000006
2001-06-01,-0.48,-15.900000000000006,4.762405999999999,1.9999999999999982,0.39999999999997726,-0.4000000000000057,-0.19999999999998863,0.0030000000000000027,-1.9168571003400956,-1.0299999999999976
2001-07-01,0.1299999999999999,-11.5,2.5236920000000005,-2.1999999999999993,-0.29999999999998295,-1.5,-0.4000000000000057,0.0020000000000000018,7.594003557256201,-1.1700000000000017
2001-08-01,0.11000000000000032,-10.299999999999983,-0.2350829999999995,0.7000000000000011,0.0,-0.09999999999999432,-0.20000000000000284,0.0030000000000000027,2.1243620945479904,0.9400000000000013
